id,name,given_name,family_name,birth_date,death_date,gender,identifiers,sources
psp:person:1237,Marie Formanová,Marie,Formanová,1930-04-03,,female,"[{""scheme"": ""psp"", ""identifier"": ""1237""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1237""}]"
psp:person:1238,Anna Fornouzová,Anna,Fornouzová,1936-08-18,,female,"[{""scheme"": ""psp"", ""identifier"": ""1238""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1238""}]"
psp:person:1239,Josef Fořt,Josef,Fořt,1924-05-06,,male,"[{""scheme"": ""psp"", ""identifier"": ""1239""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1239""}]"
psp:person:1240,Mikuláš Franek,Mikuláš,Franek,1903-12-01,,male,"[{""scheme"": ""psp"", ""identifier"": ""1240""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1240""}]"
psp:person:1241,Antonín Fránek,Antonín,Fránek,1900-06-12,,male,"[{""scheme"": ""psp"", ""identifier"": ""1241""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1241""}]"
psp:person:1242,Eduard Frank,Eduard,Frank,1913-10-27,,male,"[{""scheme"": ""psp"", ""identifier"": ""1242""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1242""}]"
psp:person:1243,Josef Frank,Josef,Frank,1909-02-15,,male,"[{""scheme"": ""psp"", ""identifier"": ""1243""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1243""}]"
psp:person:1244,Karl Frank,Karl,Frank,1898-01-24,,male,"[{""scheme"": ""psp"", ""identifier"": ""1244""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1244""}]"
psp:person:1245,Vítězslav Frank,Vítězslav,Frank,1922-12-21,,male,"[{""scheme"": ""psp"", ""identifier"": ""1245""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1245""}]"
psp:person:1246,Emil Franke,Emil,Franke,1880-04-03,,male,"[{""scheme"": ""psp"", ""identifier"": ""1246""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1246""}]"
psp:person:1247,Jozef Franko,Jozef,Franko,1925-02-18,,male,"[{""scheme"": ""psp"", ""identifier"": ""1247""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1247""}]"
psp:person:1248,Bohuslav Franta,Bohuslav,Franta,1861-05-08,,male,"[{""scheme"": ""psp"", ""identifier"": ""1248""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1248""}]"
psp:person:1249,Rudolf Fraštacký,Rudolf,Fraštacký,1912-02-11,,male,"[{""scheme"": ""psp"", ""identifier"": ""1249""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1249""}]"
psp:person:1250,Václav Freiman,Václav,Freiman,1878-11-27,,male,"[{""scheme"": ""psp"", ""identifier"": ""1250""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1250""}]"
psp:person:1251,Marie Freiová,Marie,Freiová,1948-03-01,,female,"[{""scheme"": ""psp"", ""identifier"": ""1251""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1251""}]"
psp:person:1252,Michaela Freiová,Michaela,Freiová,1942-09-19,,female,"[{""scheme"": ""psp"", ""identifier"": ""1252""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1252""}]"
psp:person:1253,Josef Freising,Josef,Freising,1875-09-17,,male,"[{""scheme"": ""psp"", ""identifier"": ""1253""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1253""}]"
psp:person:1254,Adolf Freisler,Adolf,Freisler,1941-12-03,,male,"[{""scheme"": ""psp"", ""identifier"": ""1254""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1254""}]"
psp:person:1255,Václav Frič,Václav,Frič,1928-04-05,,male,"[{""scheme"": ""psp"", ""identifier"": ""1255""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1255""}]"
psp:person:1256,Jan Fričar,Jan,Fričar,1934-07-30,,male,"[{""scheme"": ""psp"", ""identifier"": ""1256""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1256""}]"
psp:person:1257,Antonín Fridrich,Antonín,Fridrich,1909-06-02,,male,"[{""scheme"": ""psp"", ""identifier"": ""1257""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1257""}]"
psp:person:1258,Eduard Friš,Eduard,Friš,1911-01-21,,male,"[{""scheme"": ""psp"", ""identifier"": ""1258""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1258""}]"
psp:person:1260,Gejza Fritz,Gejza,Fritz,1880-09-19,,male,"[{""scheme"": ""psp"", ""identifier"": ""1260""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1260""}]"
psp:person:1261,Jiří Frkal,Jiří,Frkal,1949-10-26,,male,"[{""scheme"": ""psp"", ""identifier"": ""1261""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1261""}]"
psp:person:1262,Ivan Frlička,Ivan,Frlička,1893-05-16,,male,"[{""scheme"": ""psp"", ""identifier"": ""1262""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1262""}]"
psp:person:1263,Vladimír Fröhlich,Vladimír,Fröhlich,1900-01-01,,male,"[{""scheme"": ""psp"", ""identifier"": ""1263""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1263""}]"
psp:person:1264,Dagmar Frýbortová,Dagmar,Frýbortová,1952-07-26,,female,"[{""scheme"": ""psp"", ""identifier"": ""1264""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1264""}]"
psp:person:1265,Ladislav Fryček,Ladislav,Fryček,1922-07-02,,male,"[{""scheme"": ""psp"", ""identifier"": ""1265""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1265""}]"
psp:person:1266,Václav Frynta,Václav,Frynta,1936-03-20,,male,"[{""scheme"": ""psp"", ""identifier"": ""1266""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1266""}]"
psp:person:1267,Mojmír Fučík,Mojmír,Fučík,1913-07-18,,male,"[{""scheme"": ""psp"", ""identifier"": ""1267""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1267""}]"
psp:person:1268,Gusta Fučíková,Gusta,Fučíková,1903-08-28,,female,"[{""scheme"": ""psp"", ""identifier"": ""1268""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1268""}]"
psp:person:1269,Božena Fuchsová,Božena,Fuchsová,1944-08-26,,female,"[{""scheme"": ""psp"", ""identifier"": ""1269""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1269""}]"
psp:person:1270,Hana Fuchsová,Hana,Fuchsová,1956-07-26,,female,"[{""scheme"": ""psp"", ""identifier"": ""1270""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1270""}]"
psp:person:1271,Božena Fuková,Božena,Fuková,1935-01-15,,female,"[{""scheme"": ""psp"", ""identifier"": ""1271""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1271""}]"
psp:person:1272,Jan Fulík,Jan,Fulík,1897-04-18,,male,"[{""scheme"": ""psp"", ""identifier"": ""1272""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1272""}]"
psp:person:1273,Jozef Fundák,Jozef,Fundák,1931-09-25,,male,"[{""scheme"": ""psp"", ""identifier"": ""1273""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1273""}]"
psp:person:1274,Vasil Fuščič,Vasil,Fuščič,1900-12-12,,male,"[{""scheme"": ""psp"", ""identifier"": ""1274""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1274""}]"
psp:person:1275,Eduard Fusek,Eduard,Fusek,1901-12-20,,male,"[{""scheme"": ""psp"", ""identifier"": ""1275""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1275""}]"
psp:person:1276,Kálmán Füssy,Kálmán,Füssy,1878-04-24,,male,"[{""scheme"": ""psp"", ""identifier"": ""1276""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1276""}]"
psp:person:1277,Daniel Futej,Daniel,Futej,1927-09-26,,male,"[{""scheme"": ""psp"", ""identifier"": ""1277""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1277""}]"
psp:person:1278,Jozef Gabriška,Jozef,Gabriška,1921-12-29,,male,"[{""scheme"": ""psp"", ""identifier"": ""1278""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1278""}]"
psp:person:1279,František Gacík,František,Gacík,1934-05-13,,male,"[{""scheme"": ""psp"", ""identifier"": ""1279""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1279""}]"
psp:person:1280,Stella Gaďurková,Stella,Gaďurková,1923-07-01,,female,"[{""scheme"": ""psp"", ""identifier"": ""1280""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1280""}]"
psp:person:1281,Andrej Gagatko,Andrej,Gagatko,1884-08-24,,male,"[{""scheme"": ""psp"", ""identifier"": ""1281""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1281""}]"
psp:person:1282,Jana Gahurová,Jana,Gahurová,1942-06-16,,female,"[{""scheme"": ""psp"", ""identifier"": ""1282""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1282""}]"
psp:person:1283,Helena Gaidečková,Helena,Gaidečková,1948-08-24,,female,"[{""scheme"": ""psp"", ""identifier"": ""1283""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1283""}]"
psp:person:1284,Rudolf Gajda,Rudolf,Gajda,1892-02-14,,male,"[{""scheme"": ""psp"", ""identifier"": ""1284""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1284""}]"
psp:person:1285,Hilda Gajdáčková,Hilda,Gajdáčková,1929-07-17,,female,"[{""scheme"": ""psp"", ""identifier"": ""1285""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1285""}]"
psp:person:1286,Ľudmila Gajdošíková,Ľudmila,Gajdošíková,1900-01-01,,female,"[{""scheme"": ""psp"", ""identifier"": ""1286""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1286""}]"
psp:person:1287,Anna Gajdošová,Anna,Gajdošová,1947-02-10,,female,"[{""scheme"": ""psp"", ""identifier"": ""1287""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1287""}]"
psp:person:1288,Mária Gajdošová,Mária,Gajdošová,1929-10-03,,female,"[{""scheme"": ""psp"", ""identifier"": ""1288""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1288""}]"
psp:person:1289,Milan Gaľa,Milan,Gaľa,1953-01-21,,male,"[{""scheme"": ""psp"", ""identifier"": ""1289""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1289""}]"
psp:person:1290,Viliam Galaba,Viliam,Galaba,1933-01-23,,male,"[{""scheme"": ""psp"", ""identifier"": ""1290""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1290""}]"
psp:person:1291,Jozef Galik,Jozef,Galik,1914-03-23,,male,"[{""scheme"": ""psp"", ""identifier"": ""1291""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1291""}]"
psp:person:1292,Judita Gálová,Judita,Gálová,1952-11-20,,female,"[{""scheme"": ""psp"", ""identifier"": ""1292""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1292""}]"
psp:person:1293,Josef Galovič,Josef,Galovič,1880-10-13,,male,"[{""scheme"": ""psp"", ""identifier"": ""1293""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1293""}]"
psp:person:1294,Miroslav Galuška,Miroslav,Galuška,1922-10-09,,male,"[{""scheme"": ""psp"", ""identifier"": ""1294""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1294""}]"
psp:person:1295,Peter Galvánek,Peter,Galvánek,1933-06-20,,male,"[{""scheme"": ""psp"", ""identifier"": ""1295""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1295""}]"
psp:person:1296,Petr Gandalovič,Petr,Gandalovič,1964-08-15,,male,"[{""scheme"": ""psp"", ""identifier"": ""1296""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1296""}]"
psp:person:1297,František Garaj,František,Garaj,1918-07-16,,male,"[{""scheme"": ""psp"", ""identifier"": ""1297""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1297""}]"
psp:person:1298,Rudolf Garaj,Rudolf,Garaj,1943-10-01,,male,"[{""scheme"": ""psp"", ""identifier"": ""1298""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1298""}]"
psp:person:1299,Aloisie Garažijová,Aloisie,Garažijová,1907-05-10,,female,"[{""scheme"": ""psp"", ""identifier"": ""1299""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1299""}]"
psp:person:1300,Rudolf Gärtner,Rudolf,Gärtner,1919-11-30,,male,"[{""scheme"": ""psp"", ""identifier"": ""1300""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1300""}]"
psp:person:1301,Štefan Gašo,Štefan,Gašo,1921-05-14,,male,"[{""scheme"": ""psp"", ""identifier"": ""1301""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1301""}]"
psp:person:1302,Július Gašparík,Július,Gašparík,1925-11-28,,male,"[{""scheme"": ""psp"", ""identifier"": ""1302""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1302""}]"
psp:person:1303,Vladimír Gašparovič,Vladimír,Gašparovič,1938-07-17,,male,"[{""scheme"": ""psp"", ""identifier"": ""1303""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1303""}]"
psp:person:1304,József Gáti,József,Gáti,1885-05-02,,male,"[{""scheme"": ""psp"", ""identifier"": ""1304""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1304""}]"
psp:person:1305,Ján Gavač,Ján,Gavač,1918-10-16,,male,"[{""scheme"": ""psp"", ""identifier"": ""1305""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1305""}]"
psp:person:1306,Zdeněk Gavenda,Zdeněk,Gavenda,1920-04-22,,male,"[{""scheme"": ""psp"", ""identifier"": ""1306""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1306""}]"
psp:person:1307,Karel Gavlík,Karel,Gavlík,1913-06-18,,male,"[{""scheme"": ""psp"", ""identifier"": ""1307""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1307""}]"
psp:person:1308,Stanislav Gawlik,Stanislav,Gawlik,1941-05-06,,male,"[{""scheme"": ""psp"", ""identifier"": ""1308""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1308""}]"
psp:person:1309,Marek Gažík,Marek,Gažík,1887-04-18,,male,"[{""scheme"": ""psp"", ""identifier"": ""1309""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1309""}]"
psp:person:1310,Štefan Gažík,Štefan,Gažík,1912-08-23,,male,"[{""scheme"": ""psp"", ""identifier"": ""1310""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1310""}]"
psp:person:1311,Ružena Gdovinová,Ružena,Gdovinová,1943-01-10,,female,"[{""scheme"": ""psp"", ""identifier"": ""1311""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1311""}]"
psp:person:1312,Jaromír Gebas,Jaromír,Gebas,1953-05-11,,male,"[{""scheme"": ""psp"", ""identifier"": ""1312""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1312""}]"
psp:person:1313,František Gebauer,František,Gebauer,1946-08-21,,male,"[{""scheme"": ""psp"", ""identifier"": ""1313""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1313""}]"
psp:person:1314,Michal Geci,Michal,Geci,1919-06-07,,male,"[{""scheme"": ""psp"", ""identifier"": ""1314""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1314""}]"
psp:person:1315,Barbora Géciová,Barbora,Géciová,1910-09-07,,female,"[{""scheme"": ""psp"", ""identifier"": ""1315""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1315""}]"
psp:person:1316,Karol Geher,Karol,Geher,1935-02-22,,male,"[{""scheme"": ""psp"", ""identifier"": ""1316""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1316""}]"
psp:person:1317,Karol Gémesi,Karol,Gémesi,1943-10-02,,male,"[{""scheme"": ""psp"", ""identifier"": ""1317""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1317""}]"
psp:person:1318,Josef Gemrot,Josef,Gemrot,1903-01-22,,male,"[{""scheme"": ""psp"", ""identifier"": ""1318""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1318""}]"
psp:person:1319,Ladislav Gerle,Ladislav,Gerle,1936-11-26,,male,"[{""scheme"": ""psp"", ""identifier"": ""1319""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1319""}]"
psp:person:1320,Jarmila Gerlichová-Petrusková,Jarmila,Gerlichová-Petrusková,1901-06-06,,female,"[{""scheme"": ""psp"", ""identifier"": ""1320""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1320""}]"
psp:person:1321,František Geršl,František,Geršl,1877-02-01,,male,"[{""scheme"": ""psp"", ""identifier"": ""1321""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1321""}]"
psp:person:1322,Rudolf Géryk,Rudolf,Géryk,1928-07-10,,male,"[{""scheme"": ""psp"", ""identifier"": ""1322""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1322""}]"
psp:person:1323,Josef Geyer,Josef,Geyer,1889-05-22,,male,"[{""scheme"": ""psp"", ""identifier"": ""1323""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1323""}]"
psp:person:1324,Štefan Giirtler,Štefan,Giirtler,1900-01-01,,male,"[{""scheme"": ""psp"", ""identifier"": ""1324""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1324""}]"
psp:person:1325,Ondřej Giňa,Ondřej,Giňa,1951-08-09,,male,"[{""scheme"": ""psp"", ""identifier"": ""1325""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1325""}]"
psp:person:1326,Jaromír Glac,Jaromír,Glac,1955-10-15,,male,"[{""scheme"": ""psp"", ""identifier"": ""1326""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1326""}]"
psp:person:1327,Christof Gläsel,Christof,Gläsel,1888-01-11,,male,"[{""scheme"": ""psp"", ""identifier"": ""1327""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1327""}]"
psp:person:1328,Jarmila Glazarová,Jarmila,Glazarová,1901-09-07,,female,"[{""scheme"": ""psp"", ""identifier"": ""1328""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1328""}]"
psp:person:1329,Štefan Glezgo,Štefan,Glezgo,1956-02-20,,male,"[{""scheme"": ""psp"", ""identifier"": ""1329""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1329""}]"
psp:person:1330,Štefan Glitta,Štefan,Glitta,1912-12-15,,male,"[{""scheme"": ""psp"", ""identifier"": ""1330""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1330""}]"
psp:person:1331,Oľga Glosíková,Oľga,Glosíková,1953-03-24,,female,"[{""scheme"": ""psp"", ""identifier"": ""1331""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1331""}]"
psp:person:1332,Viera Gogová,Viera,Gogová,1949-09-18,,female,"[{""scheme"": ""psp"", ""identifier"": ""1332""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1332""}]"
psp:person:1333,Vladimír Golab,Vladimír,Golab,1951-11-08,,male,"[{""scheme"": ""psp"", ""identifier"": ""1333""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1333""}]"
psp:person:1334,Angelo Goldstein,Angelo,Goldstein,1889-07-29,,male,"[{""scheme"": ""psp"", ""identifier"": ""1334""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1334""}]"
psp:person:1335,Ján Gonda,Ján,Gonda,1905-11-13,,male,"[{""scheme"": ""psp"", ""identifier"": ""1335""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1335""}]"
psp:person:1336,Ivan Gondáš,Ivan,Gondáš,1964-02-03,,male,"[{""scheme"": ""psp"", ""identifier"": ""1336""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1336""}]"
psp:person:1337,Miluše Goppoldová,Miluše,Goppoldová,1928-02-01,,female,"[{""scheme"": ""psp"", ""identifier"": ""1337""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1337""}]"
psp:person:1338,Vladimír Görner,Vladimír,Görner,1904-09-18,,male,"[{""scheme"": ""psp"", ""identifier"": ""1338""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1338""}]"
psp:person:1339,Robert Gottier,Robert,Gottier,1897-04-29,1946-05-26,male,"[{""scheme"": ""psp"", ""identifier"": ""1339""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1339""}]"
psp:person:1340,Antonín Gottwald,Antonín,Gottwald,1907-09-21,,male,"[{""scheme"": ""psp"", ""identifier"": ""1340""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1340""}]"
psp:person:1341,Klement Gottwald,Klement,Gottwald,1896-11-23,,male,"[{""scheme"": ""psp"", ""identifier"": ""1341""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1341""}]"
psp:person:1342,František Gracel,František,Gracel,1909-12-04,,male,"[{""scheme"": ""psp"", ""identifier"": ""1342""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1342""}]"
psp:person:1343,Marcela Grácová,Marcela,Grácová,1948-07-23,,female,"[{""scheme"": ""psp"", ""identifier"": ""1343""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1343""}]"
psp:person:1344,Milan Grande,Milan,Grande,1932-10-18,,male,"[{""scheme"": ""psp"", ""identifier"": ""1344""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1344""}]"
psp:person:1345,Josef Gratcl,Josef,Gratcl,1924-03-13,,male,"[{""scheme"": ""psp"", ""identifier"": ""1345""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1345""}]"
psp:person:1346,Ignác Grebáč-Orlov,Ignác,Grebáč-Orlov,1888-01-25,,male,"[{""scheme"": ""psp"", ""identifier"": ""1346""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1346""}]"
psp:person:1348,Petr Grecko,Petr,Grecko,1900-01-01,,male,"[{""scheme"": ""psp"", ""identifier"": ""1348""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=1348""}]"
